movie_id,titulo,url_wordpress,ruta_local,url_cloudinary,success,error
160504,"El bosque","https://cinenacional.com/wp-content/uploads/2022/11/0000039994-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000039994-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222922/cinenacional/posters/160504/poster.jpg",true,""
160507,"El candidato","https://cinenacional.com/wp-content/uploads/2022/11/0000008591-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000008591-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222923/cinenacional/posters/160507/poster.jpg",true,""
160520,"El desvío","https://cinenacional.com/wp-content/uploads/2022/11/0000021845-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000021845-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222924/cinenacional/posters/160520/poster.jpg",true,""
160543,"El Impenetrable","https://cinenacional.com/wp-content/uploads/2022/11/0000043235-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000043235-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222925/cinenacional/posters/160543/poster.jpg",true,""
160549,"El jugador","https://cinenacional.com/wp-content/uploads/2022/11/0000013889-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000013889-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222926/cinenacional/posters/160549/poster.jpg",true,""
160561,"El nexo","https://cinenacional.com/wp-content/uploads/2022/11/0000033507-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000033507-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222927/cinenacional/posters/160561/poster.jpg",true,""
160565,"El otro","https://cinenacional.com/wp-content/uploads/2022/11/0000032790-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000032790-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222928/cinenacional/posters/160565/poster.jpg",true,""
160569,"El pasante","https://cinenacional.com/wp-content/uploads/2022/11/0000035899-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000035899-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222929/cinenacional/posters/160569/poster.jpg",true,""
160591,"El sereno","https://cinenacional.com/wp-content/uploads/2022/11/0000034484-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000034484-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222929/cinenacional/posters/160591/poster.jpg",true,""
160598,"El visitante","https://cinenacional.com/wp-content/uploads/2022/11/0000022697-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000022697-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222930/cinenacional/posters/160598/poster.jpg",true,""
160614,"En silencio","https://cinenacional.com/wp-content/uploads/2022/11/0000024093-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000024093-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222931/cinenacional/posters/160614/poster.jpg",true,""
