tmdb_id;tmdb_title;tmdb_original_title;tmdb_year;tmdb_release_date;premiere_date;premiere_country;premiere_note;tmdb_overview;tmdb_popularity;tmdb_vote_average;tmdb_vote_count
1270376;Botas rosas;Botas rosas;2025;23/1/2025;19/4/2024;AR;BAFICI;Durante los últimos 30 años, la historia de Isabel y la de los principales hechos de la Argentina estuvieron íntimamente ligadas. La única que no lo sabía era ella.;214;0;0
1547356;La Inspiración de Marcelo;La Inspiración de Marcelo;2025;23/8/2025;23/8/2025;AR;At MARES Cultural Center in Buenos Aires.;;338;10;1
1513684;Una mujer de ficción;Una mujer de ficción;2025;18/7/2025;18/7/2025;IT;Ardea Film Festival;;47;10;1
1450686;Hatker;Hatker;2025;9/4/2025;9/6/2025;FR;Annecy International Animation Film Festival;;168;0;0
1441579;El Sanguche de Salame;El Sanguche de Salame;2025;20/2/2025;20/2/2025;ES;Animac Muestra Internacional de Cine de Animación de Cataluña;;71;0;0
1529163;Filippini. ¿Qué es el cine?;Filippini. ¿Qué es el cine?;2025;7/8/2025;7/8/2025;AR;9° Festivan Nacional de Cine General Pico;La mayoría de las actualidades filmadas por Domingo Mauricio Filippini ya no están. ¿Cómo habrán sido las que faltan? ¿Qué imágenes, dispersas en otros tiempos, podrían tocar o prolongar aquellas perd;362;0;0
898335;Monólogo colectivo;Monólogo colectivo;2025;16/1/2025;15/8/2024;CH;77. Locarno Film Festival;;3254;10;1
1484379;Chispa;Chispa;2025;29/4/2025;29/4/2025;DE;71. International Short Film Festival Oberhausen, Children's and Youth Competition 2025;;902;0;0
1385918;El tiempo de la espuma;El tiempo de la espuma;2025;25/4/2025;25/4/2025;AR;4° Festival Internacional de Cine del Fin del Mundo | Ushuaia;Sergio es un guardaplaza de la ex Cervecería Córdoba que vive inmerso en la rutina y el recuerdo. Una noche, se reencuentra con Laura, una vieja amiga que lo motiva a dejar atrás su soledad.;3454;0;0
1231695;A metros de distancia;A metros de distancia;2025;20/3/2025;20/3/2025;GB;39th BFI Flare: London LGBTQIA+ Film Festival 2025;;4812;8;1
1551064;El último anzuelo;El último anzuelo;2025;25/9/2025;25/9/2025;AR;3° Festival Lo Que Vendra UNQ;Un retrato íntimo de la pesca como refugio y compañía, donde los vínculos y las ausencias se entrelazan con el río. Norma Alonso revela cómo, a pesar del tiempo, la memoria resiste más allá del último;1226;0;1
1448898;Museo de la noche;Museo de la noche;2025;14/3/2025;14/3/2025;GR;27th Thessaloniki International Documentary Festival ;;1265;0;0
1451036;El Zorzal del Oriente;El Zorzal del Oriente;2025;3/4/2025;3/4/2025;AR;26° Buenos Aires Festival Internacional de Cine Independiente (BAFICI);;2009;0;0
1249472;La mujer del río;La mujer del río;2025;7/4/2025;7/4/2025;AR;26° Buenos Aires Festival Internacional de Cine Independiente;Érica está intentando rehacer su vida junto a su pequeña hija Flor cuando Pedro su ex pareja y padre de Flor, sale de la cárcel después de tres años y quiere retomar el vínculo con su hija. Al princip;984;0;0
1449814;Nuestra cosa perdida;Nuestra cosa perdida;2025;5/4/2025;5/4/2025;BR;26 BAFICI;Un recorte sobre Daniel Cruz, desde la mirada de su hija, mostrando sus contrapuntos. Por un lado: un cineasta y padre cariñoso. Por el otro, el hombre que no recuerda y es violento repitiendo involun;2783;0;0
1557170;Trópico;Trópico;2025;3/10/2025;3/10/2025;AR;14° Festival Latinoamericano de Cortometrajes CORTOPOLIS 2025;;2134;0;0
1462028;Traducir lo propio (o el síntoma por recordar);Traducir lo propio (o el síntoma por recordar);2025;29/4/2025;30/3/2025;MX; ULTRA Cinema Experimental, Distrito federal, Mexico;;8361;0;0
